year,borough,race,sex,age_group,pop
2016,bronx,hispanic,female,4,26081
2016,bronx,hispanic,female,5,31022
2016,bronx,hispanic,female,6,32401
2016,bronx,hispanic,female,7,29045
2016,bronx,hispanic,female,8,26458
2016,bronx,hispanic,female,9,24272
2016,bronx,hispanic,female,10,25193
2016,bronx,hispanic,female,11,24901
2016,bronx,hispanic,female,12,21301
2016,bronx,hispanic,female,13,17268
2016,bronx,hispanic,female,14,13808
2016,bronx,hispanic,female,15,10566
2016,bronx,hispanic,female,16,7841
2016,bronx,hispanic,female,17,5349
2016,bronx,hispanic,female,18,5163
2016,kings,hispanic,male,1,18621
2016,kings,hispanic,male,2,17035
2016,kings,hispanic,male,3,15710
2016,kings,hispanic,male,4,15565
2016,kings,hispanic,male,5,18137
2016,kings,hispanic,male,6,21708
2016,kings,hispanic,male,7,20005
2016,kings,hispanic,male,8,17452
2016,kings,hispanic,male,9,14858
2016,kings,hispanic,male,10,13693
2016,kings,hispanic,male,11,12430
2016,kings,hispanic,male,12,10862
2016,kings,hispanic,male,13,8622
2016,kings,hispanic,male,14,6676
2016,kings,hispanic,male,15,4605
2016,kings,hispanic,male,16,3183
2016,kings,hispanic,male,17,1915
2016,kings,hispanic,male,18,1476
2016,kings,hispanic,female,1,18099
2016,kings,hispanic,female,2,16251
2016,kings,hispanic,female,3,15065
2016,kings,hispanic,female,4,15050
2016,kings,hispanic,female,5,17659
2016,kings,hispanic,female,6,20382
2016,kings,hispanic,female,7,18589
2016,kings,hispanic,female,8,16818
2016,kings,hispanic,female,9,15371
2016,kings,hispanic,female,10,15026
2016,kings,hispanic,female,11,14376
2016,kings,hispanic,female,12,13083
2016,kings,hispanic,female,13,11136
2016,kings,hispanic,female,14,9153
2016,kings,hispanic,female,15,6913
2016,kings,hispanic,female,16,4976
2016,kings,hispanic,female,17,3408
2016,kings,hispanic,female,18,3034
2016,manhattan,hispanic,male,1,11849
2016,manhattan,hispanic,male,2,10569
2016,manhattan,hispanic,male,3,9820
2016,manhattan,hispanic,male,4,10899
2016,manhattan,hispanic,male,5,14870
2016,manhattan,hispanic,male,6,18939
2016,manhattan,hispanic,male,7,17483
2016,manhattan,hispanic,male,8,14624
2016,manhattan,hispanic,male,9,11974
2016,manhattan,hispanic,male,10,11532
2016,manhattan,hispanic,male,11,11192
2016,manhattan,hispanic,male,12,9902
2016,manhattan,hispanic,male,13,8544
2016,manhattan,hispanic,male,14,6696
2016,manhattan,hispanic,male,15,4634
2016,manhattan,hispanic,male,16,3438
2016,manhattan,hispanic,male,17,2251
2016,manhattan,hispanic,male,18,2202
2016,manhattan,hispanic,female,1,11473
2016,manhattan,hispanic,female,2,10477
2016,manhattan,hispanic,female,3,9953
2016,manhattan,hispanic,female,4,11043
2016,manhattan,hispanic,female,5,15076
2016,manhattan,hispanic,female,6,18375
2016,manhattan,hispanic,female,7,16320
2016,manhattan,hispanic,female,8,14068
2016,manhattan,hispanic,female,9,12250
2016,manhattan,hispanic,female,10,12111
2016,manhattan,hispanic,female,11,12341
2016,manhattan,hispanic,female,12,12330
2016,manhattan,hispanic,female,13,11612
2016,manhattan,hispanic,female,14,9361
2016,manhattan,hispanic,female,15,7138
2016,manhattan,hispanic,female,16,5924
2016,manhattan,hispanic,female,17,4283
2016,manhattan,hispanic,female,18,5078
2016,queens,hispanic,male,1,23162
2016,queens,hispanic,male,2,21090
2016,queens,hispanic,male,3,19554
2016,queens,hispanic,male,4,18906
2016,queens,hispanic,male,5,22653
2016,queens,hispanic,male,6,27189
2016,queens,hispanic,male,7,26278
2016,queens,hispanic,male,8,24305
2016,queens,hispanic,male,9,22673
2016,queens,hispanic,male,10,21807
2016,queens,hispanic,male,11,19547
2016,queens,hispanic,male,12,16474
2016,queens,hispanic,male,13,12467
2016,queens,hispanic,male,14,8946
2016,queens,hispanic,male,15,6019
2016,queens,hispanic,male,16,4080
2016,queens,hispanic,male,17,2387
2016,queens,hispanic,male,18,2036
2016,queens,hispanic,female,1,22263
2016,queens,hispanic,female,2,20023
2016,queens,hispanic,female,3,18511
2016,queens,hispanic,female,4,18287
2016,queens,hispanic,female,5,21695
2016,queens,hispanic,female,6,23881
2016,queens,hispanic,female,7,23004
2016,queens,hispanic,female,8,22365
2016,queens,hispanic,female,9,20332
2016,queens,hispanic,female,10,20620
2016,queens,hispanic,female,11,19835
2016,queens,hispanic,female,12,17893
2016,queens,hispanic,female,13,15077
2016,queens,hispanic,female,14,11678
2016,queens,hispanic,female,15,8427
2016,queens,hispanic,female,16,6022
2016,queens,hispanic,female,17,4362
2016,queens,hispanic,female,18,4364
2016,si,hispanic,male,1,3424
2016,si,hispanic,male,2,3439
2016,si,hispanic,male,3,3506
2016,si,hispanic,male,4,3296
2016,si,hispanic,male,5,3198
2016,si,hispanic,male,6,3363
2016,si,hispanic,male,7,3085
2016,si,hispanic,male,8,2994
2016,si,hispanic,male,9,2727
2016,si,hispanic,male,10,2678
2016,si,hispanic,male,11,2475
2016,si,hispanic,male,12,1967
2016,si,hispanic,male,13,1349
2016,si,hispanic,male,14,957
2016,si,hispanic,male,15,605
2016,si,hispanic,male,16,375
2016,si,hispanic,male,17,215
2016,si,hispanic,male,18,177
2016,si,hispanic,female,1,3254
2016,si,hispanic,female,2,3384
2016,si,hispanic,female,3,3327
2016,si,hispanic,female,4,3204
2016,si,hispanic,female,5,3171
2016,si,hispanic,female,6,3100
2016,si,hispanic,female,7,3010
2016,si,hispanic,female,8,3111
2016,si,hispanic,female,9,2855
2016,si,hispanic,female,10,2883
2016,si,hispanic,female,11,2627
2016,si,hispanic,female,12,2165
2016,si,hispanic,female,13,1627
2016,si,hispanic,female,14,1225
2016,si,hispanic,female,15,772
2016,si,hispanic,female,16,518
2016,si,hispanic,female,17,422
2016,si,hispanic,female,18,397
2017,bronx,nh_white,male,1,3377
2017,bronx,nh_white,male,2,3034
2017,bronx,nh_white,male,3,2913
2017,bronx,nh_white,male,4,3824
2017,bronx,nh_white,male,5,4125
2017,bronx,nh_white,male,6,4732
2017,bronx,nh_white,male,7,4157
2017,bronx,nh_white,male,8,3741
2017,bronx,nh_white,male,9,3638
2017,bronx,nh_white,male,10,3993
2017,bronx,nh_white,male,11,4475
2017,bronx,nh_white,male,12,4723
2017,bronx,nh_white,male,13,4714
2017,bronx,nh_white,male,14,4502
2017,bronx,nh_white,male,15,3486
2017,bronx,nh_white,male,16,2626
2017,bronx,nh_white,male,17,2108
2017,bronx,nh_white,male,18,2692
2017,bronx,nh_white,female,1,3369
2017,bronx,nh_white,female,2,2860
2017,bronx,nh_white,female,3,2498
2017,bronx,nh_white,female,4,3193
2017,bronx,nh_white,female,5,3746
2017,bronx,nh_white,female,6,4712
2017,bronx,nh_white,female,7,4046
2017,bronx,nh_white,female,8,3525
2017,bronx,nh_white,female,9,3292
2017,bronx,nh_white,female,10,3571
2017,bronx,nh_white,female,11,4018
2017,bronx,nh_white,female,12,4862
2017,bronx,nh_white,female,13,5006
2017,bronx,nh_white,female,14,4850
2017,bronx,nh_white,female,15,4034
2017,bronx,nh_white,female,16,3551
2017,bronx,nh_white,female,17,3167
2017,bronx,nh_white,female,18,6008
2017,kings,nh_white,male,1,38753
2017,kings,nh_white,male,2,31194
2017,kings,nh_white,male,3,26617
2017,kings,nh_white,male,4,21642
2017,kings,nh_white,male,5,25583
2017,kings,nh_white,male,6,48663
2017,kings,nh_white,male,7,48321
2017,kings,nh_white,male,8,39270
2017,kings,nh_white,male,9,30857
2017,kings,nh_white,male,10,26594
2017,kings,nh_white,male,11,24076
2017,kings,nh_white,male,12,23918
2017,kings,nh_white,male,13,23121
2017,kings,nh_white,male,14,22250
2017,kings,nh_white,male,15,12699
2017,kings,nh_white,male,16,10536
2017,kings,nh_white,male,17,7473
2017,kings,nh_white,male,18,9437
2017,kings,nh_white,female,1,36187
2017,kings,nh_white,female,2,29147
2017,kings,nh_white,female,3,25169
2017,kings,nh_white,female,4,20697
2017,kings,nh_white,female,5,27433
2017,kings,nh_white,female,6,51871
2017,kings,nh_white,female,7,48006
2017,kings,nh_white,female,8,37313
2017,kings,nh_white,female,9,29156
2017,kings,nh_white,female,10,25245
2017,kings,nh_white,female,11,23130
2017,kings,nh_white,female,12,25223
2017,kings,nh_white,female,13,25817
2017,kings,nh_white,female,14,25541
2017,kings,nh_white,female,15,15362
2017,kings,nh_white,female,16,14398
2017,kings,nh_white,female,17,10926
2017,kings,nh_white,female,18,17988
2017,manhattan,nh_white,male,1,16004
2017,manhattan,nh_white,male,2,11135
2017,manhattan,nh_white,male,3,9742
2017,manhattan,nh_white,male,4,10485
2017,manhattan,nh_white,male,5,21027
2017,manhattan,nh_white,male,6,47105
2017,manhattan,nh_white,male,7,46112
2017,manhattan,nh_white,male,8,32220
2017,manhattan,nh_white,male,9,25350
2017,manhattan,nh_white,male,10,26234
2017,manhattan,nh_white,male,11,25316
2017,manhattan,nh_white,male,12,23900
2017,manhattan,nh_white,male,13,22169
2017,manhattan,nh_white,male,14,19715
2017,manhattan,nh_white,male,15,14724
2017,manhattan,nh_white,male,16,10230
2017,manhattan,nh_white,male,17,7329
2017,manhattan,nh_white,male,18,7572
2017,manhattan,nh_white,female,1,15445
2017,manhattan,nh_white,female,2,11318
2017,manhattan,nh_white,female,3,9339
2017,manhattan,nh_white,female,4,13124
2017,manhattan,nh_white,female,5,26734
2017,manhattan,nh_white,female,6,56254
2017,manhattan,nh_white,female,7,47532
2017,manhattan,nh_white,female,8,30019
2017,manhattan,nh_white,female,9,23087
2017,manhattan,nh_white,female,10,23455
2017,manhattan,nh_white,female,11,21868
2017,manhattan,nh_white,female,12,22407
2017,manhattan,nh_white,female,13,23585
2017,manhattan,nh_white,female,14,24221
2017,manhattan,nh_white,female,15,19496
2017,manhattan,nh_white,female,16,12961
2017,manhattan,nh_white,female,17,8902
2017,manhattan,nh_white,female,18,12172
2017,queens,nh_white,male,1,15121
2017,queens,nh_white,male,2,13099
2017,queens,nh_white,male,3,12119
2017,queens,nh_white,male,4,11468
2017,queens,nh_white,male,5,13381
2017,queens,nh_white,male,6,23441
2017,queens,nh_white,male,7,24445
2017,queens,nh_white,male,8,21420
2017,queens,nh_white,male,9,18599
2017,queens,nh_white,male,10,19452
2017,queens,nh_white,male,11,20105
2017,queens,nh_white,male,12,21909
2017,queens,nh_white,male,13,20673
2017,queens,nh_white,male,14,18560
2017,queens,nh_white,male,15,12820
2017,queens,nh_white,male,16,10161
2017,queens,nh_white,male,17,7718
2017,queens,nh_white,male,18,9099
2017,queens,nh_white,female,1,14112
2017,queens,nh_white,female,2,12520
2017,queens,nh_white,female,3,11401
2017,queens,nh_white,female,4,10205
2017,queens,nh_white,female,5,13602
2017,queens,nh_white,female,6,24977
2017,queens,nh_white,female,7,23451
2017,queens,nh_white,female,8,19495
2017,queens,nh_white,female,9,16903
2017,queens,nh_white,female,10,17047
2017,queens,nh_white,female,11,18509
2017,queens,nh_white,female,12,21408
2017,queens,nh_white,female,13,21739
2017,queens,nh_white,female,14,20982
2017,queens,nh_white,female,15,15397
2017,queens,nh_white,female,16,13591
2017,queens,nh_white,female,17,11270
2017,queens,nh_white,female,18,17715
2017,si,nh_white,male,1,6973
2017,si,nh_white,male,2,7714
2017,si,nh_white,male,3,8244
2017,si,nh_white,male,4,8143
2017,si,nh_white,male,5,8274
2017,si,nh_white,male,6,9813
2017,si,nh_white,male,7,8707
2017,si,nh_white,male,8,8439
2017,si,nh_white,male,9,8954
2017,si,nh_white,male,10,10164
2017,si,nh_white,male,11,11135
2017,si,nh_white,male,12,11450
2017,si,nh_white,male,13,10271
2017,si,nh_white,male,14,8857
2017,si,nh_white,male,15,6102
2017,si,nh_white,male,16,4126
2017,si,nh_white,male,17,2755
2017,si,nh_white,male,18,2585
2017,si,nh_white,female,1,6719
2017,si,nh_white,female,2,7152
2017,si,nh_white,female,3,7839
2017,si,nh_white,female,4,7518
2017,si,nh_white,female,5,8207
2017,si,nh_white,female,6,9667
2017,si,nh_white,female,7,8452
2017,si,nh_white,female,8,8740
2017,si,nh_white,female,9,9213
2017,si,nh_white,female,10,10765
2017,si,nh_white,female,11,11428
2017,si,nh_white,female,12,12381
2017,si,nh_white,female,13,11221
2017,si,nh_white,female,14,10423
2017,si,nh_white,female,15,7447
2017,si,nh_white,female,16,5266
2017,si,nh_white,female,17,3995
2017,si,nh_white,female,18,5426
2017,bronx,nh_black,male,1,14424
2017,bronx,nh_black,male,2,14137
2017,bronx,nh_black,male,3,14189
2017,bronx,nh_black,male,4,14342
2017,bronx,nh_black,male,5,16284
2017,bronx,nh_black,male,6,18019
2017,bronx,nh_black,male,7,14247
2017,bronx,nh_black,male,8,12668
2017,bronx,nh_black,male,9,11908
2017,bronx,nh_black,male,10,13391
2017,bronx,nh_black,male,11,14893
2017,bronx,nh_black,male,12,13286
2017,bronx,nh_black,male,13,10037
2017,bronx,nh_black,male,14,7388
2017,bronx,nh_black,male,15,4917
2017,bronx,nh_black,male,16,3300
2017,bronx,nh_black,male,17,1922
2017,bronx,nh_black,male,18,1792
2017,bronx,nh_black,female,1,14239
2017,bronx,nh_black,female,2,13894
2017,bronx,nh_black,female,3,13800
2017,bronx,nh_black,female,4,13908
2017,bronx,nh_black,female,5,16669
2017,bronx,nh_black,female,6,19069
2017,bronx,nh_black,female,7,16181
2017,bronx,nh_black,female,8,15570
2017,bronx,nh_black,female,9,14335
2017,bronx,nh_black,female,10,16076
2017,bronx,nh_black,female,11,17114
2017,bronx,nh_black,female,12,15933
2017,bronx,nh_black,female,13,12632
2017,bronx,nh_black,female,14,10349
2017,bronx,nh_black,female,15,8040
2017,bronx,nh_black,female,16,5785
2017,bronx,nh_black,female,17,4089
2017,bronx,nh_black,female,18,4989
2017,kings,nh_black,male,1,24217
2017,kings,nh_black,male,2,23466
2017,kings,nh_black,male,3,23520
2017,kings,nh_black,male,4,24261
2017,kings,nh_black,male,5,26988
2017,kings,nh_black,male,6,32243
2017,kings,nh_black,male,7,26266
2017,kings,nh_black,male,8,23371
2017,kings,nh_black,male,9,20727
2017,kings,nh_black,male,10,21522
2017,kings,nh_black,male,11,23490
2017,kings,nh_black,male,12,23196
2017,kings,nh_black,male,13,19281
2017,kings,nh_black,male,14,15327
2017,kings,nh_black,male,15,10660
2017,kings,nh_black,male,16,7181
2017,kings,nh_black,male,17,4385
2017,kings,nh_black,male,18,3694
2017,kings,nh_black,female,1,23392
2017,kings,nh_black,female,2,22840
2017,kings,nh_black,female,3,23485
2017,kings,nh_black,female,4,24580
2017,kings,nh_black,female,5,30323
2017,kings,nh_black,female,6,36206
2017,kings,nh_black,female,7,31993
2017,kings,nh_black,female,8,29725
2017,kings,nh_black,female,9,28661
2017,kings,nh_black,female,10,30651
2017,kings,nh_black,female,11,33089
2017,kings,nh_black,female,12,33160
2017,kings,nh_black,female,13,28498
2017,kings,nh_black,female,14,22962
2017,kings,nh_black,female,15,17433
2017,kings,nh_black,female,16,12610
2017,kings,nh_black,female,17,8758
2017,kings,nh_black,female,18,9868
2017,manhattan,nh_black,male,1,5015
2017,manhattan,nh_black,male,2,4816
2017,manhattan,nh_black,male,3,4831
2017,manhattan,nh_black,male,4,5027
2017,manhattan,nh_black,male,5,7181
2017,manhattan,nh_black,male,6,9647
2017,manhattan,nh_black,male,7,8131
2017,manhattan,nh_black,male,8,6621
2017,manhattan,nh_black,male,9,6087
2017,manhattan,nh_black,male,10,7233
2017,manhattan,nh_black,male,11,7606
2017,manhattan,nh_black,male,12,7038
2017,manhattan,nh_black,male,13,5418
2017,manhattan,nh_black,male,14,3893
2017,manhattan,nh_black,male,15,2842
2017,manhattan,nh_black,male,16,2081
2017,manhattan,nh_black,male,17,1352
2017,manhattan,nh_black,male,18,1291
2017,manhattan,nh_black,female,1,4870
2017,manhattan,nh_black,female,2,4710
2017,manhattan,nh_black,female,3,4791
2017,manhattan,nh_black,female,4,5595
2017,manhattan,nh_black,female,5,8071
2017,manhattan,nh_black,female,6,9929
2017,manhattan,nh_black,female,7,8408
2017,manhattan,nh_black,female,8,7263
2017,manhattan,nh_black,female,9,6742
2017,manhattan,nh_black,female,10,7209
2017,manhattan,nh_black,female,11,8175
2017,manhattan,nh_black,female,12,7554
2017,manhattan,nh_black,female,13,6593
2017,manhattan,nh_black,female,14,5888
2017,manhattan,nh_black,female,15,4640
2017,manhattan,nh_black,female,16,3857
2017,manhattan,nh_black,female,17,2722
2017,manhattan,nh_black,female,18,3725
2017,queens,nh_black,male,1,11188
2017,queens,nh_black,male,2,11708
2017,queens,nh_black,male,3,11930
2017,queens,nh_black,male,4,12857
2017,queens,nh_black,male,5,14529
2017,queens,nh_black,male,6,16502
2017,queens,nh_black,male,7,13333
2017,queens,nh_black,male,8,12360
2017,queens,nh_black,male,9,11559
2017,queens,nh_black,male,10,12855
2017,queens,nh_black,male,11,14554
2017,queens,nh_black,male,12,13871
2017,queens,nh_black,male,13,10844
2017,queens,nh_black,male,14,8328
2017,queens,nh_black,male,15,5687
2017,queens,nh_black,male,16,3933
2017,queens,nh_black,male,17,2458
2017,queens,nh_black,male,18,2205
2017,queens,nh_black,female,1,11056
2017,queens,nh_black,female,2,11283
2017,queens,nh_black,female,3,11766
2017,queens,nh_black,female,4,12815
2017,queens,nh_black,female,5,15441
2017,queens,nh_black,female,6,17388
2017,queens,nh_black,female,7,15031
2017,queens,nh_black,female,8,14795
2017,queens,nh_black,female,9,14453
2017,queens,nh_black,female,10,16487
2017,queens,nh_black,female,11,18505
2017,queens,nh_black,female,12,17682
2017,queens,nh_black,female,13,14574
2017,queens,nh_black,female,14,11986
2017,queens,nh_black,female,15,9199
2017,queens,nh_black,female,16,6995
2017,queens,nh_black,female,17,4762
2017,queens,nh_black,female,18,5693
2017,si,nh_black,male,1,1588
2017,si,nh_black,male,2,1621
2017,si,nh_black,male,3,1685
2017,si,nh_black,male,4,1807
2017,si,nh_black,male,5,1765
2017,si,nh_black,male,6,1890
2017,si,nh_black,male,7,1514
2017,si,nh_black,male,8,1407
2017,si,nh_black,male,9,1213
2017,si,nh_black,male,10,1451
2017,si,nh_black,male,11,1468
2017,si,nh_black,male,12,1410
2017,si,nh_black,male,13,998
2017,si,nh_black,male,14,717
2017,si,nh_black,male,15,377
2017,si,nh_black,male,16,277
2017,si,nh_black,male,17,168
2017,si,nh_black,male,18,112
2017,si,nh_black,female,1,1522
2017,si,nh_black,female,2,1583
2017,si,nh_black,female,3,1688
2017,si,nh_black,female,4,1711
2017,si,nh_black,female,5,1958
2017,si,nh_black,female,6,1961
2017,si,nh_black,female,7,1696
2017,si,nh_black,female,8,1609
2017,si,nh_black,female,9,1490
2017,si,nh_black,female,10,1771
2017,si,nh_black,female,11,1925
2017,si,nh_black,female,12,1683
2017,si,nh_black,female,13,1261
2017,si,nh_black,female,14,983
2017,si,nh_black,female,15,635
2017,si,nh_black,female,16,485
2017,si,nh_black,female,17,335
2017,si,nh_black,female,18,289
2017,bronx,hispanic,male,1,30821
2017,bronx,hispanic,male,2,28884
2017,bronx,hispanic,male,3,26775
2017,bronx,hispanic,male,4,27234
2017,bronx,hispanic,male,5,31373
2017,bronx,hispanic,male,6,31955
2017,bronx,hispanic,male,7,26887
2017,bronx,hispanic,male,8,22878
2017,bronx,hispanic,male,9,20148
2017,bronx,hispanic,male,10,20514
2017,bronx,hispanic,male,11,19842
2017,bronx,hispanic,male,12,16752
2017,bronx,hispanic,male,13,13370
2017,bronx,hispanic,male,14,10282
2017,bronx,hispanic,male,15,7117
2017,bronx,hispanic,male,16,5054
2017,bronx,hispanic,male,17,3145
2017,bronx,hispanic,male,18,2406
2017,bronx,hispanic,female,1,29443
2017,bronx,hispanic,female,2,27618
2017,bronx,hispanic,female,3,25632
2017,bronx,hispanic,female,4,26058
2017,bronx,hispanic,female,5,31293
2017,bronx,hispanic,female,6,32895
2017,bronx,hispanic,female,7,29428
2017,bronx,hispanic,female,8,26449
2017,bronx,hispanic,female,9,24427
2017,bronx,hispanic,female,10,25311
2017,bronx,hispanic,female,11,25019
2017,bronx,hispanic,female,12,21484
2017,bronx,hispanic,female,13,17493
2017,bronx,hispanic,female,14,13973
2017,bronx,hispanic,female,15,10953
2017,bronx,hispanic,female,16,8160
2017,bronx,hispanic,female,17,5581
2017,bronx,hispanic,female,18,5507
2017,kings,hispanic,male,1,18884
2017,kings,hispanic,male,2,16946
2017,kings,hispanic,male,3,15617
2017,kings,hispanic,male,4,15337
2017,kings,hispanic,male,5,18086
2017,kings,hispanic,male,6,21973
2017,kings,hispanic,male,7,20315
2017,kings,hispanic,male,8,17482
2017,kings,hispanic,male,9,15023
2017,kings,hispanic,male,10,13746
2017,kings,hispanic,male,11,12408
2017,kings,hispanic,male,12,10878
2017,kings,hispanic,male,13,8649
2017,kings,hispanic,male,14,6860
2017,kings,hispanic,male,15,4873
2017,kings,hispanic,male,16,3355
2017,kings,hispanic,male,17,1995
2017,kings,hispanic,male,18,1567
2017,kings,hispanic,female,1,18257
2017,kings,hispanic,female,2,16166
2017,kings,hispanic,female,3,15091
2017,kings,hispanic,female,4,14932
2017,kings,hispanic,female,5,17560
2017,kings,hispanic,female,6,20692
2017,kings,hispanic,female,7,18789
2017,kings,hispanic,female,8,16781
2017,kings,hispanic,female,9,15503
2017,kings,hispanic,female,10,14986
2017,kings,hispanic,female,11,14283
2017,kings,hispanic,female,12,13028
2017,kings,hispanic,female,13,11157
2017,kings,hispanic,female,14,9390
2017,kings,hispanic,female,15,7193
2017,kings,hispanic,female,16,5233
2017,kings,hispanic,female,17,3536
2017,kings,hispanic,female,18,3297
2017,manhattan,hispanic,male,1,11771
2017,manhattan,hispanic,male,2,10557
2017,manhattan,hispanic,male,3,9807
2017,manhattan,hispanic,male,4,10860
2017,manhattan,hispanic,male,5,15158
2017,manhattan,hispanic,male,6,19328
2017,manhattan,hispanic,male,7,17736
2017,manhattan,hispanic,male,8,14545
2017,manhattan,hispanic,male,9,12089
2017,manhattan,hispanic,male,10,11636
2017,manhattan,hispanic,male,11,11254
2017,manhattan,hispanic,male,12,9904
2017,manhattan,hispanic,male,13,8534
2017,manhattan,hispanic,male,14,6953
2017,manhattan,hispanic,male,15,5085
2017,manhattan,hispanic,male,16,3806
2017,manhattan,hispanic,male,17,2517
2017,manhattan,hispanic,male,18,2475
2017,manhattan,hispanic,female,1,11522
2017,manhattan,hispanic,female,2,10445
2017,manhattan,hispanic,female,3,9923
2017,manhattan,hispanic,female,4,11081
2017,manhattan,hispanic,female,5,15141
2017,manhattan,hispanic,female,6,18344
2017,manhattan,hispanic,female,7,16406
2017,manhattan,hispanic,female,8,13976
2017,manhattan,hispanic,female,9,12320
2017,manhattan,hispanic,female,10,12168
2017,manhattan,hispanic,female,11,12472
2017,manhattan,hispanic,female,12,12386
2017,manhattan,hispanic,female,13,11680
2017,manhattan,hispanic,female,14,9817
2017,manhattan,hispanic,female,15,7976
2017,manhattan,hispanic,female,16,6602
2017,manhattan,hispanic,female,17,4897
2017,manhattan,hispanic,female,18,5641
2017,queens,hispanic,male,1,23688
2017,queens,hispanic,male,2,20950
2017,queens,hispanic,male,3,19373
2017,queens,hispanic,male,4,18896
2017,queens,hispanic,male,5,22305
2017,queens,hispanic,male,6,27647
2017,queens,hispanic,male,7,26901
2017,queens,hispanic,male,8,24576
2017,queens,hispanic,male,9,22876
2017,queens,hispanic,male,10,21982
2017,queens,hispanic,male,11,19683
2017,queens,hispanic,male,12,16496
2017,queens,hispanic,male,13,12549
2017,queens,hispanic,male,14,9215
2017,queens,hispanic,male,15,6228
2017,queens,hispanic,male,16,4183
2017,queens,hispanic,male,17,2451
2017,queens,hispanic,male,18,2059
2017,queens,hispanic,female,1,22699
2017,queens,hispanic,female,2,19806
2017,queens,hispanic,female,3,18275
2017,queens,hispanic,female,4,18236
2017,queens,hispanic,female,5,21662
2017,queens,hispanic,female,6,24243
2017,queens,hispanic,female,7,23368
2017,queens,hispanic,female,8,22352
2017,queens,hispanic,female,9,20604
2017,queens,hispanic,female,10,20796
2017,queens,hispanic,female,11,19966
2017,queens,hispanic,female,12,18008
2017,queens,hispanic,female,13,15228
2017,queens,hispanic,female,14,12017
2017,queens,hispanic,female,15,8514
2017,queens,hispanic,female,16,6234
2017,queens,hispanic,female,17,4342
2017,queens,hispanic,female,18,4458
2017,si,hispanic,male,1,3515
2017,si,hispanic,male,2,3433
2017,si,hispanic,male,3,3487
2017,si,hispanic,male,4,3301
2017,si,hispanic,male,5,3174
2017,si,hispanic,male,6,3448
2017,si,hispanic,male,7,3110
2017,si,hispanic,male,8,2978
2017,si,hispanic,male,9,2726
2017,si,hispanic,male,10,2672
2017,si,hispanic,male,11,2461
2017,si,hispanic,male,12,1997
2017,si,hispanic,male,13,1359
2017,si,hispanic,male,14,943
2017,si,hispanic,male,15,604
2017,si,hispanic,male,16,382
2017,si,hispanic,male,17,214
2017,si,hispanic,male,18,174
2017,si,hispanic,female,1,3328
2017,si,hispanic,female,2,3379
2017,si,hispanic,female,3,3317
2017,si,hispanic,female,4,3181
2017,si,hispanic,female,5,3145
2017,si,hispanic,female,6,3142
2017,si,hispanic,female,7,3046
2017,si,hispanic,female,8,3119
2017,si,hispanic,female,9,2853
2017,si,hispanic,female,10,2896
2017,si,hispanic,female,11,2642
2017,si,hispanic,female,12,2181
2017,si,hispanic,female,13,1629
2017,si,hispanic,female,14,1222
2017,si,hispanic,female,15,764
2017,si,hispanic,female,16,532
2017,si,hispanic,female,17,407
2017,si,hispanic,female,18,393
2018,bronx,nh_white,male,1,3254
2018,bronx,nh_white,male,2,2900
2018,bronx,nh_white,male,3,2689
2018,bronx,nh_white,male,4,3738
2018,bronx,nh_white,male,5,4056
2018,bronx,nh_white,male,6,4325
2018,bronx,nh_white,male,7,4046
2018,bronx,nh_white,male,8,3730
2018,bronx,nh_white,male,9,3426
2018,bronx,nh_white,male,10,3707
2018,bronx,nh_white,male,11,4124
2018,bronx,nh_white,male,12,4438
2018,bronx,nh_white,male,13,4450
2018,bronx,nh_white,male,14,4288
2018,bronx,nh_white,male,15,3663
2018,bronx,nh_white,male,16,2673
2018,bronx,nh_white,male,17,2033
2018,bronx,nh_white,male,18,2593
2018,bronx,nh_white,female,1,3061
2018,bronx,nh_white,female,2,2776
2018,bronx,nh_white,female,3,2362
2018,bronx,nh_white,female,4,3104
2018,bronx,nh_white,female,5,3537
2018,bronx,nh_white,female,6,4195
2018,bronx,nh_white,female,7,3999
2018,bronx,nh_white,female,8,3510
2018,bronx,nh_white,female,9,3144
2018,bronx,nh_white,female,10,3237
2018,bronx,nh_white,female,11,3676
2018,bronx,nh_white,female,12,4335
2018,bronx,nh_white,female,13,4791
2018,bronx,nh_white,female,14,4467
2018,bronx,nh_white,female,15,4209
2018,bronx,nh_white,female,16,3530
2018,bronx,nh_white,female,17,3068
2018,bronx,nh_white,female,18,5630
2018,kings,nh_white,male,1,36748
2018,kings,nh_white,male,2,30983
2018,kings,nh_white,male,3,27018
2018,kings,nh_white,male,4,21696
2018,kings,nh_white,male,5,23920
2018,kings,nh_white,male,6,45346
2018,kings,nh_white,male,7,48825
2018,kings,nh_white,male,8,39381
2018,kings,nh_white,male,9,30831
2018,kings,nh_white,male,10,26582
2018,kings,nh_white,male,11,22843
2018,kings,nh_white,male,12,22795
2018,kings,nh_white,male,13,22173
2018,kings,nh_white,male,14,20544
2018,kings,nh_white,male,15,15915
2018,kings,nh_white,male,16,9869
2018,kings,nh_white,male,17,7768
2018,kings,nh_white,male,18,8956
2018,kings,nh_white,female,1,34093
2018,kings,nh_white,female,2,28748
2018,kings,nh_white,female,3,25412
2018,kings,nh_white,female,4,20666
2018,kings,nh_white,female,5,26012
2018,kings,nh_white,female,6,48755
2018,kings,nh_white,female,7,48768
2018,kings,nh_white,female,8,37821
