year,borough,race,sex,age_group,pop
2020,si,nh_white,female,12,11571
2020,si,nh_white,female,13,11771
2020,si,nh_white,female,14,10297
2020,si,nh_white,female,15,8969
2020,si,nh_white,female,16,6182
2020,si,nh_white,female,17,4006
2020,si,nh_white,female,18,4939
2020,bronx,nh_black,male,1,13760
2020,bronx,nh_black,male,2,13726
2020,bronx,nh_black,male,3,14016
2020,bronx,nh_black,male,4,13752
2020,bronx,nh_black,male,5,13755
2020,bronx,nh_black,male,6,16424
2020,bronx,nh_black,male,7,16099
2020,bronx,nh_black,male,8,13123
2020,bronx,nh_black,male,9,12133
2020,bronx,nh_black,male,10,11883
2020,bronx,nh_black,male,11,13431
2020,bronx,nh_black,male,12,14252
2020,bronx,nh_black,male,13,12077
2020,bronx,nh_black,male,14,8609
2020,bronx,nh_black,male,15,5918
2020,bronx,nh_black,male,16,3697
2020,bronx,nh_black,male,17,2285
2020,bronx,nh_black,male,18,1817
2020,bronx,nh_black,female,1,13306
2020,bronx,nh_black,female,2,13425
2020,bronx,nh_black,female,3,13552
2020,bronx,nh_black,female,4,12950
2020,bronx,nh_black,female,5,13979
2020,bronx,nh_black,female,6,17437
2020,bronx,nh_black,female,7,16843
2020,bronx,nh_black,female,8,14461
2020,bronx,nh_black,female,9,14244
2020,bronx,nh_black,female,10,13745
2020,bronx,nh_black,female,11,15241
2020,bronx,nh_black,female,12,16201
2020,bronx,nh_black,female,13,14634
2020,bronx,nh_black,female,14,10822
2020,bronx,nh_black,female,15,8726
2020,bronx,nh_black,female,16,6576
2020,bronx,nh_black,female,17,4379
2020,bronx,nh_black,female,18,4982
2020,kings,nh_black,male,1,22473
2020,kings,nh_black,male,2,22008
2020,kings,nh_black,male,3,23288
2020,kings,nh_black,male,4,21802
2020,kings,nh_black,male,5,22517
2020,kings,nh_black,male,6,30785
2020,kings,nh_black,male,7,29895
2020,kings,nh_black,male,8,24558
2020,kings,nh_black,male,9,21598
2020,kings,nh_black,male,10,20038
2020,kings,nh_black,male,11,21474
2020,kings,nh_black,male,12,23300
2020,kings,nh_black,male,13,22097
2020,kings,nh_black,male,14,17408
2020,kings,nh_black,male,15,12786
2020,kings,nh_black,male,16,8396
2020,kings,nh_black,male,17,5189
2020,kings,nh_black,male,18,4213
2020,kings,nh_black,female,1,22160
2020,kings,nh_black,female,2,21161
2020,kings,nh_black,female,3,22848
2020,kings,nh_black,female,4,22374
2020,kings,nh_black,female,5,25539
2020,kings,nh_black,female,6,34289
2020,kings,nh_black,female,7,33248
2020,kings,nh_black,female,8,29753
2020,kings,nh_black,female,9,27550
2020,kings,nh_black,female,10,27644
2020,kings,nh_black,female,11,29701
2020,kings,nh_black,female,12,32210
2020,kings,nh_black,female,13,31140
2020,kings,nh_black,female,14,25371
2020,kings,nh_black,female,15,19894
2020,kings,nh_black,female,16,14577
2020,kings,nh_black,female,17,9915
2020,kings,nh_black,female,18,10595
2020,manhattan,nh_black,male,1,4614
2020,manhattan,nh_black,male,2,4780
2020,manhattan,nh_black,male,3,5101
2020,manhattan,nh_black,male,4,5003
2020,manhattan,nh_black,male,5,6073
2020,manhattan,nh_black,male,6,9213
2020,manhattan,nh_black,male,7,9388
2020,manhattan,nh_black,male,8,7440
2020,manhattan,nh_black,male,9,6391
2020,manhattan,nh_black,male,10,6364
2020,manhattan,nh_black,male,11,7268
2020,manhattan,nh_black,male,12,7322
2020,manhattan,nh_black,male,13,6346
2020,manhattan,nh_black,male,14,4377
2020,manhattan,nh_black,male,15,3105
2020,manhattan,nh_black,male,16,2191
2020,manhattan,nh_black,male,17,1391
2020,manhattan,nh_black,male,18,1199
2020,manhattan,nh_black,female,1,4580
2020,manhattan,nh_black,female,2,4724
2020,manhattan,nh_black,female,3,4943
2020,manhattan,nh_black,female,4,5337
2020,manhattan,nh_black,female,5,6986
2020,manhattan,nh_black,female,6,9695
2020,manhattan,nh_black,female,7,8965
2020,manhattan,nh_black,female,8,7451
2020,manhattan,nh_black,female,9,6836
2020,manhattan,nh_black,female,10,6717
2020,manhattan,nh_black,female,11,7356
2020,manhattan,nh_black,female,12,7921
2020,manhattan,nh_black,female,13,6939
2020,manhattan,nh_black,female,14,5869
2020,manhattan,nh_black,female,15,5059
2020,manhattan,nh_black,female,16,3993
2020,manhattan,nh_black,female,17,2975
2020,manhattan,nh_black,female,18,3393
2020,queens,nh_black,male,1,10856
2020,queens,nh_black,male,2,10936
2020,queens,nh_black,male,3,11956
2020,queens,nh_black,male,4,11667
2020,queens,nh_black,male,5,12507
2020,queens,nh_black,male,6,16248
2020,queens,nh_black,male,7,15760
2020,queens,nh_black,male,8,13185
2020,queens,nh_black,male,9,11930
2020,queens,nh_black,male,10,11994
2020,queens,nh_black,male,11,13598
2020,queens,nh_black,male,12,15082
2020,queens,nh_black,male,13,13451
2020,queens,nh_black,male,14,9772
2020,queens,nh_black,male,15,6942
2020,queens,nh_black,male,16,4491
2020,queens,nh_black,male,17,2872
2020,queens,nh_black,male,18,2294
2020,queens,nh_black,female,1,10886
2020,queens,nh_black,female,2,10724
2020,queens,nh_black,female,3,11661
2020,queens,nh_black,female,4,11881
2020,queens,nh_black,female,5,13447
2020,queens,nh_black,female,6,16692
2020,queens,nh_black,female,7,16275
2020,queens,nh_black,female,8,14089
2020,queens,nh_black,female,9,14101
2020,queens,nh_black,female,10,14691
2020,queens,nh_black,female,11,17010
2020,queens,nh_black,female,12,18576
2020,queens,nh_black,female,13,16702
2020,queens,nh_black,female,14,12999
2020,queens,nh_black,female,15,10595
2020,queens,nh_black,female,16,7971
2020,queens,nh_black,female,17,5555
2020,queens,nh_black,female,18,5789
2020,si,nh_black,male,1,1507
2020,si,nh_black,male,2,1592
2020,si,nh_black,male,3,1653
2020,si,nh_black,male,4,1672
2020,si,nh_black,male,5,1611
2020,si,nh_black,male,6,1770
2020,si,nh_black,male,7,1721
2020,si,nh_black,male,8,1438
2020,si,nh_black,male,9,1282
2020,si,nh_black,male,10,1279
2020,si,nh_black,male,11,1399
2020,si,nh_black,male,12,1428
2020,si,nh_black,male,13,1282
2020,si,nh_black,male,14,858
2020,si,nh_black,male,15,553
2020,si,nh_black,male,16,277
2020,si,nh_black,male,17,195
2020,si,nh_black,male,18,133
2020,si,nh_black,female,1,1446
2020,si,nh_black,female,2,1531
2020,si,nh_black,female,3,1658
2020,si,nh_black,female,4,1659
2020,si,nh_black,female,5,1698
2020,si,nh_black,female,6,1968
2020,si,nh_black,female,7,1787
2020,si,nh_black,female,8,1563
2020,si,nh_black,female,9,1523
2020,si,nh_black,female,10,1471
2020,si,nh_black,female,11,1697
2020,si,nh_black,female,12,1765
2020,si,nh_black,female,13,1481
2020,si,nh_black,female,14,1039
2020,si,nh_black,female,15,809
2020,si,nh_black,female,16,519
2020,si,nh_black,female,17,364
2020,si,nh_black,female,18,320
2020,bronx,hispanic,male,1,30771
2020,bronx,hispanic,male,2,32379
2020,bronx,hispanic,male,3,31984
2020,bronx,hispanic,male,4,30370
2020,bronx,hispanic,male,5,29655
2020,bronx,hispanic,male,6,33260
2020,bronx,hispanic,male,7,31650
2020,bronx,hispanic,male,8,27286
2020,bronx,hispanic,male,9,23636
2020,bronx,hispanic,male,10,22145
2020,bronx,hispanic,male,11,22860
2020,bronx,hispanic,male,12,21151
2020,bronx,hispanic,male,13,17544
2020,bronx,hispanic,male,14,13275
2020,bronx,hispanic,male,15,9727
2020,bronx,hispanic,male,16,6277
2020,bronx,hispanic,male,17,4088
2020,bronx,hispanic,male,18,3079
2020,bronx,hispanic,female,1,29682
2020,bronx,hispanic,female,2,31021
2020,bronx,hispanic,female,3,30553
2020,bronx,hispanic,female,4,29156
2020,bronx,hispanic,female,5,30146
2020,bronx,hispanic,female,6,35098
2020,bronx,hispanic,female,7,33621
2020,bronx,hispanic,female,8,30330
2020,bronx,hispanic,female,9,27892
2020,bronx,hispanic,female,10,26656
2020,bronx,hispanic,female,11,27533
2020,bronx,hispanic,female,12,26984
2020,bronx,hispanic,female,13,22179
2020,bronx,hispanic,female,14,17399
2020,bronx,hispanic,female,15,13588
2020,bronx,hispanic,female,16,9971
2020,bronx,hispanic,female,17,7007
2020,bronx,hispanic,female,18,7003
2020,kings,hispanic,male,1,18185
2020,kings,hispanic,male,2,18342
2020,kings,hispanic,male,3,18416
2020,kings,hispanic,male,4,16996
2020,kings,hispanic,male,5,17363
2020,kings,hispanic,male,6,22188
2020,kings,hispanic,male,7,22928
2020,kings,hispanic,male,8,20130
2020,kings,hispanic,male,9,17055
2020,kings,hispanic,male,10,15247
2020,kings,hispanic,male,11,14270
2020,kings,hispanic,male,12,12941
2020,kings,hispanic,male,13,10990
2020,kings,hispanic,male,14,8255
2020,kings,hispanic,male,15,6474
2020,kings,hispanic,male,16,4078
2020,kings,hispanic,male,17,2656
2020,kings,hispanic,male,18,1878
2020,kings,hispanic,female,1,18120
2020,kings,hispanic,female,2,18174
2020,kings,hispanic,female,3,17604
2020,kings,hispanic,female,4,16388
2020,kings,hispanic,female,5,17616
2020,kings,hispanic,female,6,22271
2020,kings,hispanic,female,7,21463
2020,kings,hispanic,female,8,18901
2020,kings,hispanic,female,9,16955
2020,kings,hispanic,female,10,15973
2020,kings,hispanic,female,11,15705
2020,kings,hispanic,female,12,14825
2020,kings,hispanic,female,13,13143
2020,kings,hispanic,female,14,10894
2020,kings,hispanic,female,15,9096
2020,kings,hispanic,female,16,6400
2020,kings,hispanic,female,17,4420
2020,kings,hispanic,female,18,3869
2020,manhattan,hispanic,male,1,11699
2020,manhattan,hispanic,male,2,12053
2020,manhattan,hispanic,male,3,11636
2020,manhattan,hispanic,male,4,11815
2020,manhattan,hispanic,male,5,13914
2020,manhattan,hispanic,male,6,19487
2020,manhattan,hispanic,male,7,20254
2020,manhattan,hispanic,male,8,17237
2020,manhattan,hispanic,male,9,14423
2020,manhattan,hispanic,male,10,13064
2020,manhattan,hispanic,male,11,12492
2020,manhattan,hispanic,male,12,12052
2020,manhattan,hispanic,male,13,10195
2020,manhattan,hispanic,male,14,8397
2020,manhattan,hispanic,male,15,6470
2020,manhattan,hispanic,male,16,4511
2020,manhattan,hispanic,male,17,3172
2020,manhattan,hispanic,male,18,2831
2020,manhattan,hispanic,female,1,11357
2020,manhattan,hispanic,female,2,11511
2020,manhattan,hispanic,female,3,11189
2020,manhattan,hispanic,female,4,12242
2020,manhattan,hispanic,female,5,15042
2020,manhattan,hispanic,female,6,19033
2020,manhattan,hispanic,female,7,18334
2020,manhattan,hispanic,female,8,15745
2020,manhattan,hispanic,female,9,14046
2020,manhattan,hispanic,female,10,13150
2020,manhattan,hispanic,female,11,13635
2020,manhattan,hispanic,female,12,13777
2020,manhattan,hispanic,female,13,13207
2020,manhattan,hispanic,female,14,11752
2020,manhattan,hispanic,female,15,9855
2020,manhattan,hispanic,female,16,7406
2020,manhattan,hispanic,female,17,5811
2020,manhattan,hispanic,female,18,6486
2020,queens,hispanic,male,1,23169
2020,queens,hispanic,male,2,23126
2020,queens,hispanic,male,3,23121
2020,queens,hispanic,male,4,22039
2020,queens,hispanic,male,5,21157
2020,queens,hispanic,male,6,26115
2020,queens,hispanic,male,7,29173
2020,queens,hispanic,male,8,26926
2020,queens,hispanic,male,9,25148
2020,queens,hispanic,male,10,24193
2020,queens,hispanic,male,11,23108
2020,queens,hispanic,male,12,21035
2020,queens,hispanic,male,13,16914
2020,queens,hispanic,male,14,12219
2020,queens,hispanic,male,15,8530
2020,queens,hispanic,male,16,5503
2020,queens,hispanic,male,17,3404
2020,queens,hispanic,male,18,2761
2020,queens,hispanic,female,1,22351
2020,queens,hispanic,female,2,22231
2020,queens,hispanic,female,3,21785
2020,queens,hispanic,female,4,20442
2020,queens,hispanic,female,5,21423
2020,queens,hispanic,female,6,25423
2020,queens,hispanic,female,7,24762
2020,queens,hispanic,female,8,23654
2020,queens,hispanic,female,9,22584
2020,queens,hispanic,female,10,21945
2020,queens,hispanic,female,11,21855
2020,queens,hispanic,female,12,21242
2020,queens,hispanic,female,13,18588
2020,queens,hispanic,female,14,15020
2020,queens,hispanic,female,15,11251
2020,queens,hispanic,female,16,7687
2020,queens,hispanic,female,17,5398
2020,queens,hispanic,female,18,5401
2020,si,hispanic,male,1,3709
2020,si,hispanic,male,2,3700
2020,si,hispanic,male,3,3991
2020,si,hispanic,male,4,3823
2020,si,hispanic,male,5,3477
2020,si,hispanic,male,6,3493
2020,si,hispanic,male,7,3447
2020,si,hispanic,male,8,3266
2020,si,hispanic,male,9,3347
2020,si,hispanic,male,10,2953
2020,si,hispanic,male,11,2797
2020,si,hispanic,male,12,2492
2020,si,hispanic,male,13,1961
2020,si,hispanic,male,14,1210
2020,si,hispanic,male,15,845
2020,si,hispanic,male,16,502
2020,si,hispanic,male,17,275
2020,si,hispanic,male,18,242
2020,si,hispanic,female,1,3374
2020,si,hispanic,female,2,3579
2020,si,hispanic,female,3,3927
2020,si,hispanic,female,4,3687
2020,si,hispanic,female,5,3389
2020,si,hispanic,female,6,3409
2020,si,hispanic,female,7,3324
2020,si,hispanic,female,8,3371
2020,si,hispanic,female,9,3344
2020,si,hispanic,female,10,3076
2020,si,hispanic,female,11,2967
2020,si,hispanic,female,12,2723
2020,si,hispanic,female,13,2131
2020,si,hispanic,female,14,1450
2020,si,hispanic,female,15,1089
2020,si,hispanic,female,16,672
2020,si,hispanic,female,17,458
2020,si,hispanic,female,18,480
2021,bronx,nh_white,male,1,3424
2021,bronx,nh_white,male,2,3287
2021,bronx,nh_white,male,3,2872
2021,bronx,nh_white,male,4,3977
2021,bronx,nh_white,male,5,3923
2021,bronx,nh_white,male,6,3504
2021,bronx,nh_white,male,7,3859
2021,bronx,nh_white,male,8,3729
2021,bronx,nh_white,male,9,3428
2021,bronx,nh_white,male,10,3427
2021,bronx,nh_white,male,11,3791
2021,bronx,nh_white,male,12,4313
2021,bronx,nh_white,male,13,4326
2021,bronx,nh_white,male,14,4227
2021,bronx,nh_white,male,15,3883
2021,bronx,nh_white,male,16,2794
2021,bronx,nh_white,male,17,1955
2021,bronx,nh_white,male,18,2313
2021,bronx,nh_white,female,1,3325
2021,bronx,nh_white,female,2,3163
2021,bronx,nh_white,female,3,2739
2021,bronx,nh_white,female,4,3202
2021,bronx,nh_white,female,5,3341
2021,bronx,nh_white,female,6,3448
2021,bronx,nh_white,female,7,3751
2021,bronx,nh_white,female,8,3541
2021,bronx,nh_white,female,9,3155
2021,bronx,nh_white,female,10,2968
2021,bronx,nh_white,female,11,3468
2021,bronx,nh_white,female,12,3876
2021,bronx,nh_white,female,13,4428
2021,bronx,nh_white,female,14,4440
2021,bronx,nh_white,female,15,4458
2021,bronx,nh_white,female,16,3473
2021,bronx,nh_white,female,17,2909
2021,bronx,nh_white,female,18,4915
2021,kings,nh_white,male,1,36118
2021,kings,nh_white,male,2,33818
2021,kings,nh_white,male,3,30289
2021,kings,nh_white,male,4,25354
2021,kings,nh_white,male,5,22841
2021,kings,nh_white,male,6,39233
2021,kings,nh_white,male,7,48313
2021,kings,nh_white,male,8,41778
2021,kings,nh_white,male,9,33650
2021,kings,nh_white,male,10,27922
2021,kings,nh_white,male,11,25803
2021,kings,nh_white,male,12,23940
2021,kings,nh_white,male,13,23324
2021,kings,nh_white,male,14,21488
2021,kings,nh_white,male,15,20389
2021,kings,nh_white,male,16,10951
2021,kings,nh_white,male,17,8091
2021,kings,nh_white,male,18,8709
2021,kings,nh_white,female,1,34177
2021,kings,nh_white,female,2,31286
2021,kings,nh_white,female,3,28143
2021,kings,nh_white,female,4,23540
2021,kings,nh_white,female,5,24590
2021,kings,nh_white,female,6,44524
2021,kings,nh_white,female,7,49269
2021,kings,nh_white,female,8,40306
2021,kings,nh_white,female,9,31729
2021,kings,nh_white,female,10,26965
2021,kings,nh_white,female,11,24476
2021,kings,nh_white,female,12,22948
2021,kings,nh_white,female,13,24480
2021,kings,nh_white,female,14,24215
2021,kings,nh_white,female,15,23764
2021,kings,nh_white,female,16,13753
2021,kings,nh_white,female,17,11805
2021,kings,nh_white,female,18,15264
2021,manhattan,nh_white,male,1,13546
2021,manhattan,nh_white,male,2,10641
2021,manhattan,nh_white,male,3,10061
2021,manhattan,nh_white,male,4,11956
2021,manhattan,nh_white,male,5,17262
2021,manhattan,nh_white,male,6,36654
2021,manhattan,nh_white,male,7,38307
2021,manhattan,nh_white,male,8,29907
2021,manhattan,nh_white,male,9,22960
2021,manhattan,nh_white,male,10,20815
2021,manhattan,nh_white,male,11,23879
2021,manhattan,nh_white,male,12,23921
2021,manhattan,nh_white,male,13,22560
2021,manhattan,nh_white,male,14,20582
2021,manhattan,nh_white,male,15,18136
2021,manhattan,nh_white,male,16,12807
2021,manhattan,nh_white,male,17,8121
2021,manhattan,nh_white,male,18,7959
2021,manhattan,nh_white,female,1,13290
2021,manhattan,nh_white,female,2,10582
2021,manhattan,nh_white,female,3,10358
2021,manhattan,nh_white,female,4,14839
2021,manhattan,nh_white,female,5,23230
2021,manhattan,nh_white,female,6,42887
2021,manhattan,nh_white,female,7,38963
2021,manhattan,nh_white,female,8,28741
2021,manhattan,nh_white,female,9,21436
2021,manhattan,nh_white,female,10,19538
2021,manhattan,nh_white,female,11,21217
2021,manhattan,nh_white,female,12,20699
2021,manhattan,nh_white,female,13,21238
2021,manhattan,nh_white,female,14,22256
2021,manhattan,nh_white,female,15,22822
2021,manhattan,nh_white,female,16,17539
2021,manhattan,nh_white,female,17,10873
2021,manhattan,nh_white,female,18,11850
2021,queens,nh_white,male,1,13587
2021,queens,nh_white,male,2,13055
2021,queens,nh_white,male,3,12827
2021,queens,nh_white,male,4,12089
2021,queens,nh_white,male,5,11409
2021,queens,nh_white,male,6,18078
2021,queens,nh_white,male,7,22297
2021,queens,nh_white,male,8,20801
2021,queens,nh_white,male,9,18539
2021,queens,nh_white,male,10,17472
2021,queens,nh_white,male,11,19407
2021,queens,nh_white,male,12,20158
2021,queens,nh_white,male,13,21426
2021,queens,nh_white,male,14,19577
2021,queens,nh_white,male,15,16959
2021,queens,nh_white,male,16,10860
2021,queens,nh_white,male,17,7773
2021,queens,nh_white,male,18,8041
2021,queens,nh_white,female,1,12841
2021,queens,nh_white,female,2,12315
2021,queens,nh_white,female,3,12121
2021,queens,nh_white,female,4,10859
2021,queens,nh_white,female,5,11333
2021,queens,nh_white,female,6,18348
2021,queens,nh_white,female,7,21945
2021,queens,nh_white,female,8,19070
2021,queens,nh_white,female,9,17136
2021,queens,nh_white,female,10,15929
2021,queens,nh_white,female,11,16960
2021,queens,nh_white,female,12,18459
2021,queens,nh_white,female,13,20715
2021,queens,nh_white,female,14,20480
2021,queens,nh_white,female,15,19467
2021,queens,nh_white,female,16,13670
2021,queens,nh_white,female,17,11179
2021,queens,nh_white,female,18,14870
2021,si,nh_white,male,1,6660
2021,si,nh_white,male,2,7291
2021,si,nh_white,male,3,8203
2021,si,nh_white,male,4,8058
2021,si,nh_white,male,5,7721
2021,si,nh_white,male,6,8599
2021,si,nh_white,male,7,8937
2021,si,nh_white,male,8,8478
2021,si,nh_white,male,9,8378
2021,si,nh_white,male,10,8919
2021,si,nh_white,male,11,10368
2021,si,nh_white,male,12,11093
2021,si,nh_white,male,13,10933
2021,si,nh_white,male,14,9338
2021,si,nh_white,male,15,7720
2021,si,nh_white,male,16,4861
2021,si,nh_white,male,17,2909
2021,si,nh_white,male,18,2393
2021,si,nh_white,female,1,6247
2021,si,nh_white,female,2,6985
2021,si,nh_white,female,3,7466
2021,si,nh_white,female,4,7767
2021,si,nh_white,female,5,7489
2021,si,nh_white,female,6,8101
2021,si,nh_white,female,7,8861
2021,si,nh_white,female,8,8402
2021,si,nh_white,female,9,8456
2021,si,nh_white,female,10,8967
2021,si,nh_white,female,11,10611
2021,si,nh_white,female,12,11172
2021,si,nh_white,female,13,11608
2021,si,nh_white,female,14,10218
2021,si,nh_white,female,15,9223
2021,si,nh_white,female,16,6291
2021,si,nh_white,female,17,4052
2021,si,nh_white,female,18,4700
2021,bronx,nh_black,male,1,13020
2021,bronx,nh_black,male,2,13103
2021,bronx,nh_black,male,3,13532
2021,bronx,nh_black,male,4,13325
2021,bronx,nh_black,male,5,13270
2021,bronx,nh_black,male,6,15045
2021,bronx,nh_black,male,7,15954
2021,bronx,nh_black,male,8,12780
2021,bronx,nh_black,male,9,11873
2021,bronx,nh_black,male,10,11217
2021,bronx,nh_black,male,11,12908
2021,bronx,nh_black,male,12,13891
2021,bronx,nh_black,male,13,12229
2021,bronx,nh_black,male,14,8867
2021,bronx,nh_black,male,15,6232
2021,bronx,nh_black,male,16,3725
2021,bronx,nh_black,male,17,2323
2021,bronx,nh_black,male,18,1900
2021,bronx,nh_black,female,1,12574
2021,bronx,nh_black,female,2,12853
2021,bronx,nh_black,female,3,13136
2021,bronx,nh_black,female,4,12401
2021,bronx,nh_black,female,5,13293
2021,bronx,nh_black,female,6,16036
2021,bronx,nh_black,female,7,16606
2021,bronx,nh_black,female,8,14058
2021,bronx,nh_black,female,9,13847
2021,bronx,nh_black,female,10,13043
2021,bronx,nh_black,female,11,14569
2021,bronx,nh_black,female,12,15793
2021,bronx,nh_black,female,13,14688
2021,bronx,nh_black,female,14,11144
2021,bronx,nh_black,female,15,8957
2021,bronx,nh_black,female,16,6599
2021,bronx,nh_black,female,17,4493
2021,bronx,nh_black,female,18,5002
2021,kings,nh_black,male,1,21568
2021,kings,nh_black,male,2,20437
2021,kings,nh_black,male,3,22497
2021,kings,nh_black,male,4,20723
2021,kings,nh_black,male,5,21380
2021,kings,nh_black,male,6,28066
2021,kings,nh_black,male,7,29696
2021,kings,nh_black,male,8,24071
2021,kings,nh_black,male,9,21266
2021,kings,nh_black,male,10,19016
2021,kings,nh_black,male,11,20736
2021,kings,nh_black,male,12,22550
2021,kings,nh_black,male,13,21942
2021,kings,nh_black,male,14,17615
2021,kings,nh_black,male,15,13545
2021,kings,nh_black,male,16,8582
2021,kings,nh_black,male,17,5254
2021,kings,nh_black,male,18,4368
2021,kings,nh_black,female,1,21235
2021,kings,nh_black,female,2,20063
2021,kings,nh_black,female,3,21848
2021,kings,nh_black,female,4,21289
2021,kings,nh_black,female,5,24045
2021,kings,nh_black,female,6,31664
2021,kings,nh_black,female,7,32586
2021,kings,nh_black,female,8,28885
2021,kings,nh_black,female,9,26810
2021,kings,nh_black,female,10,26102
2021,kings,nh_black,female,11,28713
2021,kings,nh_black,female,12,31299
2021,kings,nh_black,female,13,30832
2021,kings,nh_black,female,14,25868
2021,kings,nh_black,female,15,20564
2021,kings,nh_black,female,16,14832
2021,kings,nh_black,female,17,10052
2021,kings,nh_black,female,18,10830
2021,manhattan,nh_black,male,1,4615
2021,manhattan,nh_black,male,2,4587
2021,manhattan,nh_black,male,3,5130
2021,manhattan,nh_black,male,4,4902
2021,manhattan,nh_black,male,5,5742
2021,manhattan,nh_black,male,6,8246
2021,manhattan,nh_black,male,7,9244
2021,manhattan,nh_black,male,8,7359
2021,manhattan,nh_black,male,9,6417
2021,manhattan,nh_black,male,10,6031
2021,manhattan,nh_black,male,11,6950
2021,manhattan,nh_black,male,12,7124
2021,manhattan,nh_black,male,13,6430
2021,manhattan,nh_black,male,14,4526
2021,manhattan,nh_black,male,15,3232
2021,manhattan,nh_black,male,16,2137
2021,manhattan,nh_black,male,17,1392
2021,manhattan,nh_black,male,18,1215
2021,manhattan,nh_black,female,1,4344
2021,manhattan,nh_black,female,2,4614
2021,manhattan,nh_black,female,3,4815
2021,manhattan,nh_black,female,4,5208
2021,manhattan,nh_black,female,5,6589
2021,manhattan,nh_black,female,6,8626
2021,manhattan,nh_black,female,7,8764
2021,manhattan,nh_black,female,8,7273
2021,manhattan,nh_black,female,9,6724
2021,manhattan,nh_black,female,10,6431
2021,manhattan,nh_black,female,11,7037
2021,manhattan,nh_black,female,12,7776
2021,manhattan,nh_black,female,13,6893
2021,manhattan,nh_black,female,14,5860
2021,manhattan,nh_black,female,15,5241
2021,manhattan,nh_black,female,16,3936
2021,manhattan,nh_black,female,17,3008
2021,manhattan,nh_black,female,18,3438
2021,queens,nh_black,male,1,10447
2021,queens,nh_black,male,2,10234
2021,queens,nh_black,male,3,11518
2021,queens,nh_black,male,4,11232
2021,queens,nh_black,male,5,11903
2021,queens,nh_black,male,6,15065
2021,queens,nh_black,male,7,15868
2021,queens,nh_black,male,8,13014
2021,queens,nh_black,male,9,11867
2021,queens,nh_black,male,10,11235
2021,queens,nh_black,male,11,12966
2021,queens,nh_black,male,12,14816
2021,queens,nh_black,male,13,13617
2021,queens,nh_black,male,14,10068
2021,queens,nh_black,male,15,7263
2021,queens,nh_black,male,16,4545
2021,queens,nh_black,male,17,2921
2021,queens,nh_black,male,18,2334
2021,queens,nh_black,female,1,10365
2021,queens,nh_black,female,2,10132
2021,queens,nh_black,female,3,11165
2021,queens,nh_black,female,4,11239
2021,queens,nh_black,female,5,12843
2021,queens,nh_black,female,6,15693
2021,queens,nh_black,female,7,16051
2021,queens,nh_black,female,8,13685
2021,queens,nh_black,female,9,13711
2021,queens,nh_black,female,10,13802
2021,queens,nh_black,female,11,16360
2021,queens,nh_black,female,12,18224
2021,queens,nh_black,female,13,16807
2021,queens,nh_black,female,14,13301
2021,queens,nh_black,female,15,10871
2021,queens,nh_black,female,16,7923
2021,queens,nh_black,female,17,5638
2021,queens,nh_black,female,18,5881
2021,si,nh_black,male,1,1520
2021,si,nh_black,male,2,1571
2021,si,nh_black,male,3,1693
2021,si,nh_black,male,4,1613
2021,si,nh_black,male,5,1575
2021,si,nh_black,male,6,1693
2021,si,nh_black,male,7,1731
2021,si,nh_black,male,8,1463
2021,si,nh_black,male,9,1290
2021,si,nh_black,male,10,1265
2021,si,nh_black,male,11,1342
2021,si,nh_black,male,12,1383
2021,si,nh_black,male,13,1294
2021,si,nh_black,male,14,863
2021,si,nh_black,male,15,611
2021,si,nh_black,male,16,268
2021,si,nh_black,male,17,188
2021,si,nh_black,male,18,145
2021,si,nh_black,female,1,1405
2021,si,nh_black,female,2,1515
2021,si,nh_black,female,3,1653
2021,si,nh_black,female,4,1611
2021,si,nh_black,female,5,1640
2021,si,nh_black,female,6,1867
2021,si,nh_black,female,7,1853
2021,si,nh_black,female,8,1584
2021,si,nh_black,female,9,1527
2021,si,nh_black,female,10,1402
2021,si,nh_black,female,11,1641
2021,si,nh_black,female,12,1730
2021,si,nh_black,female,13,1531
2021,si,nh_black,female,14,1104
2021,si,nh_black,female,15,839
2021,si,nh_black,female,16,515
2021,si,nh_black,female,17,360
2021,si,nh_black,female,18,332
2021,bronx,hispanic,male,1,28925
2021,bronx,hispanic,male,2,30596
2021,bronx,hispanic,male,3,31393
2021,bronx,hispanic,male,4,29467
2021,bronx,hispanic,male,5,28615
2021,bronx,hispanic,male,6,30435
2021,bronx,hispanic,male,7,30605
2021,bronx,hispanic,male,8,26553
2021,bronx,hispanic,male,9,23233
2021,bronx,hispanic,male,10,21066
2021,bronx,hispanic,male,11,22018
2021,bronx,hispanic,male,12,21229
2021,bronx,hispanic,male,13,17676
2021,bronx,hispanic,male,14,13665
2021,bronx,hispanic,male,15,10149
2021,bronx,hispanic,male,16,6432
2021,bronx,hispanic,male,17,4162
2021,bronx,hispanic,male,18,3214
2021,bronx,hispanic,female,1,27905
2021,bronx,hispanic,female,2,29468
2021,bronx,hispanic,female,3,29788
2021,bronx,hispanic,female,4,28255
2021,bronx,hispanic,female,5,28761
2021,bronx,hispanic,female,6,32389
2021,bronx,hispanic,female,7,32672
2021,bronx,hispanic,female,8,29479
2021,bronx,hispanic,female,9,27461
2021,bronx,hispanic,female,10,25678
2021,bronx,hispanic,female,11,26883
2021,bronx,hispanic,female,12,26884
2021,bronx,hispanic,female,13,22529
2021,bronx,hispanic,female,14,17866
2021,bronx,hispanic,female,15,13893
